Case ID,DeeplinkUrl,GerechtelijkProductType,InformatieNietGepubliceerdMessage,InterneUrl,IsInactief,Proceduresoorten,Publicatiedatum,PublicatiedatumDate,Publicatiestatus,Rechtsgebieden,RelatieVerwijzingen,Tekstfragment,Titel,TitelEmphasis,Uitspraakdatum,UitspraakdatumType,Vindplaatsen
ECLI-NL-RBROT-2017-338,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBROT:2017:338,uitspraak,De publicatie van de uitspraak staat gepland op 12-01-2017 om 13:29 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2017:338&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],12-01-2017,2017-01-12T13:29:03Z,gepubliceerd,['Strafrecht'],[],"Mensenhandel en mensensmokkel van Filipijnse matrozen.
(Oogmerk van) uitbuiting niet bewezen nu niet is voldaan aan het wettelijk bewijsminimum.
Verdachte heeft als ‘operations manager’ feitelijk leiding gegeven aan het valselijk opmaken van arbeidscontracten en het gebruik daarvan om te kunnen frauderen met aanvraagprocedures voor tewerkstellingsvergunningen en in IND-procedures. Verdachte heeft zich hiermee met anderen schuldig gemaakt aan mensensmokkel en valsheid in geschrift, begaan door een rechtspersoon, en deelnemen aan een criminele organisatie.","Rechtbank Rotterdam, 10-01-2017, 10/963078-11",ECLI:NL:RBROT:2017:338,10-01-2017,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBNNE-2016-5606,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBNNE:2016:5606,uitspraak,De publicatie van de uitspraak staat gepland op 21-12-2016 om 13:47 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNNE:2016:5606&showbutton=true&keyword=mensenhandel,0.0,"['Eerste aanleg - meervoudig', 'Op tegenspraak']",21-12-2016,2016-12-21T13:47:21Z,gepubliceerd,['Strafrecht'],[],"De rechtbank Noord-Nederland, locatie Leeuwarden, heeft op 19 december 2016 een 48-jarige man uit Leeuwarden vrijgesproken van het in vereniging plegen van mensenhandel. De rechtbank achtte niet wettig en overtuigend bewezen dat het slachtoffer door verdachte is gedwongen of ertoe is bewogen prostitutiewerkzaamheden te verrichten en haar verdiensten af te staan. De rechtbank achtte wel bewezen dat verdachte een hoeveelheid cocaïne voorhanden heeft gehad en legde hiervoor een taakstraf van 60 uren op.","Rechtbank Noord-Nederland, 19-12-2016, 18-730566-13",ECLI:NL:RBNNE:2016:5606,19-12-2016,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2016-4394,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2016:4394,uitspraak,De publicatie van de uitspraak staat gepland op 04-10-2017 om 16:12 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2016:4394&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],04-10-2017,2017-10-04T16:12:15Z,gepubliceerd,['Strafrecht'],[],"Opiumwet; mensenhandel als bedoeld in 273f van het Wetboek van Strafrecht en deelneming aan criminele organisatie als bedoeld in artikel 140 van het Wetboek van Strafrecht (Sr).

Het hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 365 dagen, waarvan 69 dagen voorwaardelijk, met een proeftijd van 2 jaren, met aftrek van voorarrest.
Voorts veroordeelt het hof de verdachte tot een taakstraf voor de duur van 100 uren, subsidiair 50 dagen hechtenis.","Gerechtshof Den Haag, 24-11-2016, 22-005379-13",ECLI:NL:GHDHA:2016:4394,24-11-2016,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-HR-2016-857,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:HR:2016:857,uitspraak,De publicatie van de uitspraak staat gepland op 17-05-2016 om 14:13 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2016:857&showbutton=true&keyword=mensenhandel,0.0,['Cassatie'],17-05-2016,2016-05-17T14:13:43Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Conclusie: ', 'LinkTekst': 'ECLI:NL:PHR:2015:2631', 'Postfix': ', Gevolgd', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2015:2631&showbutton=true&keyword=mensenhandel'}, {'RelatieOmschrijving': 'In cassatie op : ', 'LinkTekst': 'ECLI:NL:GHDHA:2014:2894', 'Postfix': ', (Gedeeltelijke) vernietiging met terugwijzen', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2014:2894&showbutton=true&keyword=mensenhandel'}]","Mensenhandel door het boeken van een vliegticket t.b.v. een prostituee, art. 273f.1 onder 3 Sr. HR herhaalt relevante overwegingen uit ECLI:NL:HR:2015:3309 en ECLI:NL:HR:2016:556 waaruit kan worden afgeleid dat “uitbuiting” moet worden aangemerkt als een impliciet bestanddeel van art. 273f.1 onder 3 Sr. Uit ’s Hofs bewijsvoering volgt niet dat bij de bewezenverklaarde gedraging sprake is van uitbuiting.","Hoge Raad, 17-05-2016, 14/05782",ECLI:NL:HR:2016:857,17-05-2016,uitspraak,"[{'Vindplaats': 'NJ 2016/314', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NJB 2016/1084', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'RvdW 2016/625', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NBSTRAF 2016/148', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'SR-Updates.nl 2016-0225', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'NbSr 2016/148', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}, {'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-PHR-2015-2631,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:PHR:2015:2631,conclusie,De publicatie van de uitspraak staat gepland op 17-05-2016 om 14:11 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:PHR:2015:2631&showbutton=true&keyword=mensenhandel,0.0,[],17-05-2016,2016-05-17T14:11:42Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Arrest Hoge Raad: ', 'LinkTekst': 'ECLI:NL:HR:2016:857', 'Postfix': ', Gevolgd', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2016:857&showbutton=true&keyword=mensenhandel'}]","Mensenhandel door het boeken van een vliegticket t.b.v. een prostituee, art. 273f.1 onder 3 Sr. HR herhaalt relevante overwegingen uit ECLI:NL:HR:2015:3309 en ECLI:NL:HR:2016:556 waaruit kan worden afgeleid dat “uitbuiting” moet worden aangemerkt als een impliciet bestanddeel van art. 273f.1 onder 3 Sr. Uit ’s Hofs bewijsvoering volgt niet dat bij de bewezenverklaarde gedraging sprake is van uitbuiting.","Parket bij de Hoge Raad, 03-11-2015, 14/05782",ECLI:NL:PHR:2015:2631,03-11-2015,conclusie,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2015-1397,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2015:1397,uitspraak,De publicatie van de uitspraak staat gepland op 05-06-2015 om 10:51 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2015:1397&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],05-06-2015,2015-06-05T10:51:45Z,gepubliceerd,['Strafrecht'],[],"De verdachte heeft zich samen met twee anderen schuldig gemaakt aan mensenhandel ten aanzien van de destijds achttienjarige [persoon 1]. 

Het hof veroordeelt de verdachte tot een taakstraf voor de duur van 240 (tweehonderdveertig) uren, indien niet naar behoren verricht te vervangen door 120 (honderdtwintig) dagen hechtenis, alsmede tot een gevangenisstraf voor de duur van 300 (driehonderd) dagen, met aftrek van voorarrest, waarvan 160 (honderdzestig) dagen voorwaardelijk, met een proeftijd van twee jaren.","Gerechtshof Den Haag, 24-03-2015, 2200285214",ECLI:NL:GHDHA:2015:1397,24-03-2015,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2014-2876,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2014:2876,uitspraak,De publicatie van de uitspraak staat gepland op 29-08-2014 om 11:56 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2014:2876&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],29-08-2014,2014-08-29T11:56:06Z,gepubliceerd,['Strafrecht'],[],"De verdachte heeft zich met zijn mededaders op de bewezenverklaarde wijze schuldig gemaakt aan mensenhandel van een drietal Tsjechische vrouwen door deze vrouwen (via tussenpersonen) aan te werven in Tsjechië met het oog op prostitutiewerkzaamheden in Nederland, hun vliegtickets zo nodig te regelen, hen op te halen van Schiphol en hen te begeleiden naar hun plaats van tewerkstelling in Nederland. 

Het Hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 77 (zevenenzeventig) dagen.","Gerechtshof Den Haag, 23-05-2014, 22-004370-13",ECLI:NL:GHDHA:2014:2876,23-05-2014,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2014-2893,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2014:2893,uitspraak,De publicatie van de uitspraak staat gepland op 29-08-2014 om 16:01 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2014:2893&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],29-08-2014,2014-08-29T16:01:35Z,gepubliceerd,['Strafrecht'],[],"De verdachte heeft zich met zijn mededaders op de bewezenverklaarde wijze schuldig gemaakt aan mensenhandel van een viertal Tsjechische vrouwen door deze vrouwen (via tussenpersonen) aan te werven in Tsjechië met het oog op prostitutiewerkzaamheden in Nederland, hun vliegtickets zo nodig te regelen, hen op te halen van Schiphol en hen te begeleiden naar hun plaats van tewerkstelling in Nederland. 

Het hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 98 (achtennegentig) dagen.","Gerechtshof Den Haag, 23-05-2014, 22-004369-13",ECLI:NL:GHDHA:2014:2893,23-05-2014,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHDHA-2014-1625,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHDHA:2014:1625,uitspraak,De publicatie van de uitspraak staat gepland op 13-05-2014 om 14:00 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHDHA:2014:1625&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],13-05-2014,2014-05-13T14:00:13Z,gepubliceerd,['Strafrecht'],[],"De verdachte heeft zich met haar mededaders op bewezenverklaarde wijze op bedrijfsmatige wijze schuldig gemaakt aan mensenhandel van een zestal (jonge) Roemeense vrouwen.
Daarnaast heeft de verdachte zich ten aanzien van een zevental Roemeense vrouwen op bewezenverklaarde wijze schuldig gemaakt aan overtreding van artikel 197a, tweede lid, van het Wetboek van Strafrecht (illegaal verblijf in Nederland).

Het Hof veroordeelt de verdachte tot een gevangenisstraf voor de duur van 20 (twintig) maanden.","Gerechtshof Den Haag, 13-05-2014, 22-002605-12",ECLI:NL:GHDHA:2014:1625,13-05-2014,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBUTR-2012-BY1411,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBUTR:2012:BY1411,uitspraak,De publicatie van de uitspraak staat gepland op 26-10-2012 om 15:19 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBUTR:2012:BY1411&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],26-10-2012,2012-10-26T15:19:43Z,gepubliceerd,['Strafrecht'],[],"Een 30-jarige man en een 29-jarige vrouw zijn veroordeeld tot gevangenisstraffen van 2,5 jaar en 1,5 jaar waarvan 6 maanden voorwaardelijk. Beiden zijn veroordeeld voor het verborgen houden van twee vermiste minderjarige meisjes in februari eerder dit jaar, het opzettelijk bevorderen en teweegbrengen van het plegen van ontucht door minderjarigen met derden en mensenhandel. De man is ook veroordeeld voor het plegen van ontucht met één van de meisjes.","Rechtbank Utrecht, 26-10-2012, 16/700321-12 [P]",ECLI:NL:RBUTR:2012:BY1411,26-10-2012,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBUTR-2012-BY1395,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBUTR:2012:BY1395,uitspraak,De publicatie van de uitspraak staat gepland op 26-10-2012 om 14:47 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBUTR:2012:BY1395&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],26-10-2012,2012-10-26T14:47:40Z,gepubliceerd,['Strafrecht'],[],"Een 30-jarige man en een 29-jarige vrouw zijn veroordeeld tot gevangenisstraffen van 2,5 jaar en 1,5 jaar waarvan 6 maanden voorwaardelijk. Beiden zijn veroordeeld voor het verborgen houden van twee vermiste minderjarige meisjes in februari eerder dit jaar, het opzettelijk bevorderen en teweegbrengen van het plegen van ontucht door minderjarigen met derden en mensenhandel. De man is ook veroordeeld voor het plegen van ontucht met één van de meisjes.","Rechtbank Utrecht, 26-10-2012, 16/700360-12 [P]",ECLI:NL:RBUTR:2012:BY1395,26-10-2012,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHARN-2011-BQ9793,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHARN:2011:BQ9793,uitspraak,De publicatie van de uitspraak staat gepland op 29-06-2011 om 16:31 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHARN:2011:BQ9793&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],29-06-2011,2011-06-29T16:31:35Z,gepubliceerd,['Strafrecht'],[],"Verdachte had samen met zijn broers een bedrijf waar hij illegalen uit India liet werken. De fabriek was continue in bedrijf en de illegalen werkten in twee ploegen. De betaling was ver onder het wettelijk minimumloon en de werkomstandigheden waren relatief zwaar. 
In hoger beroep veroordeling wegens mensenhandel, mensensmokkel en deelname aan een criminele organisatie. Vrijspraak van feitelijk leidinggeven aan BV i.o., omdat dit geen rechtspersoon is. Lagere straf wegens lange duur procedure.","Gerechtshof Arnhem, 29-06-2011, 24-001259-08",ECLI:NL:GHARN:2011:BQ9793,29-06-2011,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHARN-2011-BQ9784,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHARN:2011:BQ9784,uitspraak,De publicatie van de uitspraak staat gepland op 29-06-2011 om 16:15 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHARN:2011:BQ9784&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],29-06-2011,2011-06-29T16:15:17Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Cassatie: ', 'LinkTekst': 'ECLI:NL:HR:2014:229', 'Postfix': ', (Gedeeltelijke) vernietiging en zelf afgedaan', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:HR:2014:229&showbutton=true&keyword=mensenhandel'}]","Verdachte had samen met zijn broers een bedrijf waar hij illegalen uit India liet werken. De fabriek was continue in bedrijf en de illegalen werkten in twee ploegen. De betaling was ver onder het wettelijk minimumloon en de werkomstandigheden waren relatief zwaar. 
In hoger beroep veroordeling wegens mensenhandel, mensensmokkel en deelname aan een criminele organisatie. Vrijspraak van feitelijk leidinggeven aan BV i.o., omdat dit geen rechtspersoon is. Lagere straf wegens lange duur procedure.","Gerechtshof Arnhem, 29-06-2011, 24-001258-08",ECLI:NL:GHARN:2011:BQ9784,29-06-2011,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-GHARN-2011-BQ9861,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:GHARN:2011:BQ9861,uitspraak,De publicatie van de uitspraak staat gepland op 30-06-2011 om 11:34 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:GHARN:2011:BQ9861&showbutton=true&keyword=mensenhandel,0.0,['Hoger beroep'],30-06-2011,2011-06-30T11:34:12Z,gepubliceerd,['Strafrecht'],"[{'RelatieOmschrijving': 'Eerste aanleg: ', 'LinkTekst': 'ECLI:NL:RBZLY:2008:BD0846', 'Postfix': ', (Gedeeltelijke) vernietiging en zelf afgedaan', 'WebAdres': 'https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZLY:2008:BD0846&showbutton=true&keyword=mensenhandel'}]","Verdachte had samen met zijn broers een bedrijf waar hij illegalen uit India liet werken. De fabriek was continue in bedrijf en de illegalen werkten in twee ploegen. De betaling was ver onder het wettelijk minimumloon en de werkomstandigheden waren relatief zwaar. 
In hoger beroep veroordeling wegens mensenhandel, mensensmokkel en deelname aan een criminele organisatie. Vrijspraak van feitelijk leidinggeven aan BV i.o., omdat dit geen rechtspersoon is. Lagere straf wegens lange duur procedure.","Gerechtshof Arnhem, 29-06-2011, 24-001260-08",ECLI:NL:GHARN:2011:BQ9861,29-06-2011,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBSHE-2009-BH3388,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBSHE:2009:BH3388,uitspraak,De publicatie van de uitspraak staat gepland op 19-02-2009 om 11:13 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBSHE:2009:BH3388&showbutton=true&keyword=mensenhandel,0.0,['Eerste aanleg - meervoudig'],19-02-2009,2009-02-19T11:13:37Z,gepubliceerd,['Strafrecht'],[],"Promis-vonnis.
Vrijspraak in loverboy-zaak (mensenhandel).
De rechtbank is dus van oordeel dat het slachtoffer niet in een situatie verkeerde waarbij zij door toedoen van verdachte objectief gezien in haar keuzevrijheid is beperkt of redelijkerwijs kon menen dat zij in de prostitutie moest gaan werken. Naar het oordeel van de rechtbank kan daarom ook niet worden gezegd dat het slachtoffer door uitbuitingshandelingen van verdachte is bewogen zich beschikbaar te stellen voor de prostitutie.","Rechtbank 's-Hertogenbosch, 19-02-2009, 01/845544-08",ECLI:NL:RBSHE:2009:BH3388,19-02-2009,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
ECLI-NL-RBDHA-2019-5480,http://deeplink.rechtspraak.nl/uitspraak?id=ECLI:NL:RBDHA:2019:5480,uitspraak,De publicatie van de uitspraak staat gepland op 29-05-2019 om 09:19 uur,https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2019:5480&showbutton=true&keyword=mensenhandel,0.0,['Voorlopige voorziening'],29-05-2019,2019-05-29T09:19:20Z,gepubliceerd,['Bestuursrecht; Vreemdelingenrecht'],[],"Nu de voorgenomen overdracht van verzoekster berust op een werkwijze van verweerder die haar zonder wettelijke grondslag het recht ontzegt om in Nederland een verblijfsvergunning aan te vragen en de beslissing op die aanvraag in Nederland af te wachten, is de voorgenomen overdracht naar het oordeel van de voorzieningenrechter onrechtmatig. Het bezwaar van verzoekster heeft daarom een redelijke kans van slagen. De voorzieningenrechter zal het verzoek dan ook toewijzen, in die zin dat verweerder verzoekster niet mag uitzetten voordat zij in Nederland aangifte heeft gedaan. Uit 6.3 volgt dat verzoekster de beslissing op de aanvraag die door deze aangifte tot stand komt in beginsel in Nederland mag afwachten.","Rechtbank Den Haag, 21-05-2019, AWB 19/3385",ECLI:NL:RBDHA:2019:5480,21-05-2019,uitspraak,"[{'Vindplaats': 'Rechtspraak.nl', 'VindplaatsAnnotator': '', 'VindplaatsUrl': ''}]"
